Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260618,0626,0703,0709,0717,0724,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,370,2069運錩,鋼鐵,0.20,0.07,-0.28,0.26,0.01,-0.05,,10,0.21,,61.93,18.50,-0.15,
,,371,6438迅得,其他電子,-0.53,-0.16,1.31,0.01,0.04,-0.46,,30,0.21,,32.86,145.00,-3.00,
,,372,9937全國,油電燃氣,-0.01,0.00,0.11,0.13,-0.02,0.00,,31,0.21,,89.27,55.10,0.00,
,,373,2704國賓,觀光,0.05,0.06,0.11,0.03,-0.03,-0.02,,31,0.20,,88.44,45.60,-0.20,
,,374,4142國光生,生技醫療業,0.03,-0.04,0.24,0.49,-0.35,-0.17,,31,0.20,,39.74,17.05,0.00,
,,375,9905大華,其他,0.00,0.00,0.05,0.00,0.14,0.01,,30,0.20,,73.85,20.65,0.05,
,,376,5607遠雄港,航運,0.32,-0.32,-0.11,0.12,0.00,0.19,,31,0.20,,75.63,49.80,-0.40,
,,377,4999鑫禾,電子零組件,0.04,0.08,0.05,0.00,0.02,0.01,,30,0.20,,41.15,19.25,-0.30,
,,378,6890來億-KY,運動,-0.29,0.17,-0.10,0.44,-0.20,0.17,,31,0.19,,92.96,172.50,3.50,
,,379,1603華電,電器電纜,0.19,-0.24,0.31,0.23,-0.42,0.12,,31,0.19,,72.53,29.15,-0.15,
,,380,2106建大,橡膠,0.03,-0.12,-0.21,0.22,0.20,0.07,,10,0.19,,80.08,17.75,-0.05,
,,381,6743安普新,其他電子,-0.14,0.01,0.00,0.01,0.27,0.04,,30,0.19,,63.46,30.50,0.40,
,,382,2034允強,鋼鐵,0.61,-0.10,-0.78,0.08,0.50,-0.12,,30,0.19,,49.32,19.30,-0.25,
,,383,6024群益期,金融,0.06,0.03,0.15,-0.12,0.07,0.00,,30,0.19,,68.93,64.90,0.60,
,,384,4438廣越,紡織,0.00,0.08,0.01,0.00,0.05,0.05,,40,0.19,,66.49,60.80,-0.30,
,,385,1457宜進,紡織,-0.11,0.05,0.02,0.02,0.00,0.20,,31,0.18,,74.75,14.30,0.05,
,,386,6936永鴻生技,生技醫療業,0.00,0.02,0.04,0.04,0.04,0.04,,32,0.18,,76.09,31.75,0.00,
,,387,5234達興材料,光電,0.03,-0.35,0.08,0.06,-0.05,0.41,,31,0.18,,65.61,329.50,-11.00,
,,388,8411福貞-KY,其他,-0.24,-0.01,0.29,0.06,-0.01,0.09,,31,0.18,,81.79,13.10,-0.05,
,,389,2408南亞科,半導體,2.30,-0.46,-0.82,-0.51,0.02,-0.35,,30,0.18,,82.01,401.00,-25.00,
,,390,2438翔耀,光電,0.00,0.01,0.06,0.01,0.04,0.05,,50,0.17,,58.51,17.95,0.10,
,,391,6952大武山,其他,0.01,0.06,0.03,0.03,0.01,0.03,,31,0.17,,86.73,35.50,-0.05,
,,392,3701大眾控,電腦週邊,-0.20,0.57,-0.35,-0.07,0.33,-0.11,,30,0.17,,73.44,39.30,-0.90,
,,393,8131福懋科,半導體,0.29,0.00,-0.76,1.15,0.79,-1.31,,10,0.16,,73.12,64.60,-4.10,
,,394,3005神基,電腦週邊,-0.71,-1.41,0.08,0.74,0.94,0.52,,30,0.16,,72.34,113.00,-0.50,
,,395,2524京城,營建,0.00,0.13,0.00,-0.12,0.15,0.00,,30,0.16,,93.20,35.05,-0.75,
,,396,9945潤泰新,其他,-0.01,0.12,0.03,-0.41,0.30,0.13,,30,0.16,,64.99,26.10,-0.15,
,,397,2008高興昌,鋼鐵,0.02,0.01,0.07,0.06,0.02,-0.02,,10,0.16,,92.41,31.00,0.10,
,,398,1474弘裕,紡織,0.02,0.09,0.01,-0.01,0.03,0.02,,30,0.16,,59.45,10.45,0.00,
,,399,6965中傑-KY,運動,0.02,0.06,0.04,0.02,0.00,0.02,,31,0.16,,92.37,77.20,-1.70,
,,400,6283淳安,其他電子,0.07,0.06,0.20,0.03,-0.26,0.05,,31,0.15,,62.86,20.85,-0.15,
,,401,1339昭輝,汽車,-0.01,0.09,0.01,0.02,0.02,0.02,,32,0.15,,74.59,44.35,-0.60,
,,402,3090日電貿,電子零組件,1.01,-0.18,0.19,-0.18,-0.12,-0.57,,30,0.15,,68.51,164.00,-7.50,
,,403,2903遠百,貿易百貨,0.46,0.03,-0.41,0.06,-0.01,0.02,,31,0.15,,79.93,22.25,0.25,
,,404,1101台泥,水泥,0.13,0.11,-0.73,0.19,-0.05,0.50,,31,0.15,,55.45,23.80,-0.20,
,,405,6645金萬林-創,生技醫療業,0.02,0.03,0.02,0.01,0.06,0.01,,30,0.15,,43.67,13.85,-0.05,
,,406,6863永道-KY,通信網路,0.04,-0.01,-0.04,0.05,0.00,0.11,,31,0.15,,75.61,117.50,0.00,
,,407,1463強盛新,紡織,0.01,0.12,-0.20,0.07,0.04,0.11,,31,0.15,,81.32,17.85,0.00,
,,408,2614東森,其他,0.19,0.22,-0.11,-0.31,0.01,0.15,,50,0.15,,47.54,18.25,0.05,
,,409,2514龍邦,其他,0.07,-0.11,0.09,-0.05,0.07,0.08,,50,0.15,,88.15,12.80,0.10,
,,410,1459聯發,紡織,-0.12,0.07,0.04,0.12,0.01,0.03,,31,0.15,,85.80,,,
,,411,2108南帝,橡膠,-0.08,-0.04,-0.13,0.31,0.33,-0.24,,30,0.15,,70.08,28.30,-0.55,
,,412,1752南光,生技醫療業,0.00,0.02,0.03,0.02,0.05,0.02,,30,0.14,,64.13,31.80,0.10,
,,413,2340台亞,半導體,0.99,2.14,-0.91,-1.00,-0.73,-0.35,,50,0.14,,37.47,30.65,-1.75,
,,414,3686達能,半導體,0.00,0.07,0.11,-0.02,-0.07,0.05,,31,0.14,,21.65,15.45,-0.30,
,,415,9105泰金寶-DR,存託憑證,-0.37,-0.99,-0.01,0.05,0.28,1.18,,50,0.14,,24.89,8.44,-0.24,
,,416,2505國揚,營建,-0.03,0.23,0.23,-0.11,0.04,-0.22,,30,0.14,,79.50,17.75,0.05,
,,417,8249菱光,電子零組件,0.49,-0.64,-0.10,0.42,-0.01,-0.02,,10,0.14,,57.63,42.75,-1.00,
,,418,4571鈞興-KY,電機,0.00,0.04,0.02,0.02,0.02,0.03,,41,0.13,,66.27,151.50,-2.00,
,,419,2539櫻花建,營建,-0.08,0.06,-0.04,0.09,0.03,0.07,,31,0.13,,87.04,40.55,0.15,
,,420,2023燁輝,鋼鐵,-0.24,-0.09,0.15,0.16,0.14,0.01,,10,0.13,,79.06,13.95,0.00,
,,421,1437勤益控,其他,0.01,0.15,0.10,-0.03,-0.35,0.25,,31,0.13,,79.50,30.90,-0.10,
,,422,7786東方風能,綠能,-0.03,-0.25,0.31,0.29,-0.02,-0.17,,10,0.13,,81.99,127.00,-2.50,
,,423,1464得力,紡織,0.17,0.18,0.17,0.09,-0.34,-0.14,,31,0.13,,61.13,10.40,0.00,
,,424,6405悅城,光電,1.50,-3.20,-0.26,1.72,0.15,0.22,,31,0.13,,52.70,38.85,-2.00,
,,425,6464台數科,其他,0.04,0.03,0.08,0.11,-0.23,0.10,,31,0.13,,85.41,79.30,-0.10,
,,426,2543皇昌,營建,0.12,-0.47,-0.21,-0.03,0.15,0.57,,50,0.13,,71.87,38.60,-0.45,
,,427,3054立萬利,食品,0.02,0.03,0.01,0.06,0.00,0.01,,31,0.13,,87.88,54.20,-0.90,
,,428,2365昆盈,電腦週邊,-0.47,0.48,1.78,-0.84,0.09,-0.91,,30,0.13,,22.93,30.20,-0.15,
,,429,2905三商,貿易百貨,-0.03,0.05,0.00,0.05,0.08,-0.03,,30,0.12,,84.09,16.10,0.30,
,,430,4555氣立,電機,-1.25,-0.13,1.70,-0.50,0.58,-0.28,,30,0.12,,71.36,45.45,-0.90,
,,431,3031佰鴻,光電,0.12,0.29,-0.82,1.11,-0.50,-0.09,,31,0.11,,60.04,23.55,-0.60,
,,432,1304台聚,塑膠,0.11,0.43,0.44,-0.16,-0.46,-0.25,,31,0.11,,60.88,12.90,-0.55,
,,433,2540愛山林,營建,0.00,0.01,0.04,0.06,-0.08,0.08,,31,0.11,,91.13,53.40,-0.10,
,,434,1325恆大,塑膠,0.21,-0.41,0.06,0.05,0.09,0.11,,50,0.11,,47.93,27.70,-0.55,
,,435,6166凌華,電腦週邊,-0.31,-0.16,-0.04,-0.18,-0.25,1.05,,31,0.11,,78.36,166.50,7.00,
,,436,3013晟銘電,電腦週邊,0.49,0.09,0.92,0.20,-1.33,-0.26,,31,0.11,,44.30,85.00,-3.70,
,,437,2897王道銀行,金融,0.09,0.03,-0.06,0.11,-0.07,0.01,,31,0.11,,85.59,10.15,0.10,
,,438,1590亞德客-KY,電機,-0.77,0.75,0.32,-0.32,-0.32,0.45,,41,0.11,,73.14,1425.00,20.00,
,,439,1587吉茂,汽車,0.03,-0.01,0.08,0.13,-0.07,-0.05,,31,0.11,,46.41,24.65,-0.20,
,,440,8404百和興業-KY,其他,-0.13,0.01,-0.01,-0.01,0.18,0.07,,30,0.11,,78.94,16.65,-0.30,
,,441,1413宏洲,紡織,0.03,0.01,0.03,0.02,0.01,0.01,,21,0.11,,75.87,10.30,0.91,
,,442,6885全福生技,生技醫療業,0.00,0.41,-0.33,0.02,0.25,-0.25,,30,0.10,,36.70,20.80,0.00,
,,443,1525江申,汽車,0.00,0.00,0.10,0.00,0.00,0.00,,32,0.10,,88.20,66.90,-0.30,
,,444,2701萬企,觀光,0.08,-0.15,0.10,0.01,0.03,0.03,,40,0.10,,86.34,10.80,-0.05,
,,445,3058立德,電子零組件,0.38,-0.08,0.26,-0.19,-0.16,-0.11,,50,0.10,,22.33,8.50,-0.08,
,,446,2258鴻華先進-創,汽車,-0.02,0.03,0.00,0.04,0.04,0.01,,20,0.10,,93.88,32.05,0.35,
,,447,3257虹冠電,半導體,-0.01,1.67,-0.35,-0.83,-0.39,0.01,,50,0.10,,43.80,51.70,-1.20,
,,448,2477美隆電,其他電子,-0.28,0.49,-0.23,-0.28,0.04,0.36,,50,0.10,,73.61,21.30,0.05,
,,449,9931欣高,油電燃氣,0.00,0.00,0.03,-0.02,0.07,0.02,,30,0.10,,78.09,34.15,0.05,
,,450,3703欣陸,營建,0.09,-0.06,-0.31,0.22,0.02,0.13,,31,0.09,,72.61,20.80,0.20,
,,451,2002中鋼,鋼鐵,-0.05,0.12,-0.36,-0.10,-0.06,0.54,,50,0.09,,52.22,19.15,0.00,
,,452,6906現觀科,雲端,0.01,-0.01,0.02,0.02,0.01,0.04,,31,0.09,,57.81,72.00,0.00,
,,453,6515穎崴,半導體,-0.56,-0.47,0.02,-0.18,0.00,1.28,,50,0.09,,50.68,6295.00,-315.00,
,,454,1438三地開發,營建,0.04,-0.03,0.02,0.02,0.00,0.04,,31,0.09,,83.16,22.00,0.00,
,,455,1535中宇,電機,-0.03,0.03,-0.01,0.01,0.03,0.05,,50,0.08,,75.57,45.75,0.40,
,,456,4930燦星網,電器電纜,0.00,0.02,0.01,0.01,0.00,0.04,,31,0.08,,63.69,16.30,-0.20,
,,457,4949有成精密,光電,-1.38,0.00,0.74,0.15,0.43,0.14,,30,0.08,,52.75,67.30,-3.70,
,,458,2816旺旺保,金融,-0.47,-0.12,0.70,0.29,0.08,-0.40,,10,0.08,,79.78,33.70,0.05,
,,459,2480敦陽科,資訊服務,-1.02,-0.04,0.70,0.31,0.09,0.04,,10,0.08,,30.87,159.00,0.00,
,,460,1418東華,紡織,0.01,0.01,0.01,0.01,0.01,0.03,,41,0.08,,71.51,18.70,-0.55,
,,461,4562穎漢,電機,0.02,-0.06,0.89,-0.52,-0.16,-0.09,,50,0.08,,52.06,31.70,0.15,
,,462,1615大山,電器電纜,-0.02,0.02,0.17,-0.26,0.19,-0.03,,30,0.07,,80.44,42.90,-0.05,
,,463,6606建德工業,電機,0.27,0.19,0.13,-0.40,0.02,-0.14,,30,0.07,,70.94,26.00,0.20,
,,464,5388中磊,通信網路,-0.78,-1.06,-1.05,0.57,1.59,0.80,,30,0.07,,53.23,88.70,-0.40,
,,465,4935茂林-KY,光電,0.00,0.00,-0.02,-0.02,-0.08,0.19,,31,0.07,,62.77,35.40,-0.60,
,,466,3437榮創,光電,-0.83,1.08,0.20,0.39,-0.54,-0.23,,31,0.07,,24.02,17.75,-0.15,
,,467,9929秋雨,其他,0.00,0.00,0.02,0.00,0.02,0.03,,50,0.07,,88.15,11.50,-0.10,
,,468,1783和康生,生技醫療業,0.05,0.00,0.26,0.12,-0.48,0.12,,31,0.07,,63.63,40.30,0.15,
,,469,7780大研生醫*,食品,0.10,0.02,0.18,-0.03,-0.01,-0.19,,30,0.07,,75.41,17.35,0.05,
,,470,1906寶隆,造紙,-0.01,0.01,0.04,0.03,0.00,0.00,,21,0.07,,74.51,10.90,-0.05,
,,471,2423固緯,其他電子,0.00,0.00,0.04,0.02,0.00,0.00,,21,0.06,,75.44,73.90,-2.30,
,,472,6958日盛台駿,其他,-0.02,0.07,0.00,0.00,0.01,0.00,,30,0.06,,94.16,17.95,-0.05,
,,473,1443立益物流,其他,0.02,0.02,0.02,0.00,0.00,0.00,,32,0.06,,89.92,26.20,0.00,
,,474,6862三集瑞-KY,電子零組件,0.05,-0.92,0.00,0.93,0.00,0.00,,21,0.06,,69.73,143.00,-5.50,
,,475,1231聯華食,食品,0.08,-0.10,0.02,-0.08,0.07,0.07,,40,0.06,,64.76,91.90,-0.10,
,,476,2373震旦行,其他電子,0.01,-0.02,0.02,0.00,0.00,0.05,,41,0.06,,87.31,54.00,0.60,
,,477,3045台灣大,通信網路,0.11,0.18,0.13,-0.17,-0.33,0.14,,31,0.06,,92.46,113.50,1.50,
,,478,2923鼎固-KY,營建,0.01,0.00,0.03,0.01,0.00,0.01,,31,0.06,,99.53,33.20,3.00,
,,479,5284jpp-KY,其他,0.00,0.90,1.61,-0.43,-0.80,-1.23,,10,0.05,,56.17,284.00,-9.00,
,,480,6592和潤企業,其他,0.14,0.06,-0.49,0.13,0.05,0.16,,31,0.05,,79.78,61.00,0.70,
,,481,4106雃博,生技醫療業,0.02,0.29,0.53,-0.45,-0.64,0.30,,31,0.05,,50.61,24.90,0.20,
,,482,8487愛爾達-創,雲端,0.00,0.00,0.00,0.00,0.00,0.05,,41,0.05,,55.82,75.40,-0.20,
,,483,6923中台,綠能,-0.29,0.15,0.17,-0.10,0.03,0.09,,50,0.05,,69.82,78.80,0.30,
,,484,2630亞航,航運,0.21,-0.13,-0.36,0.41,0.54,-0.63,,30,0.04,,65.32,53.90,0.60,
,,485,8482商億-KY,居家,0.00,0.01,0.03,0.00,0.00,0.00,,32,0.04,,95.20,49.85,0.40,
,,486,2024志聯,鋼鐵,0.02,0.00,0.00,0.01,0.01,0.00,,20,0.04,,83.02,13.80,0.20,
,,487,3530晶相光,半導體,1.32,-1.20,-0.12,0.02,0.03,-0.01,,30,0.04,,57.36,57.50,-0.70,
,,488,3023信邦,電子零組件,-0.05,-0.13,0.42,-0.14,0.33,-0.39,,30,0.04,,68.51,285.00,-19.50,
,,489,9943好樂迪,觀光,0.00,0.00,0.00,0.04,0.00,0.00,,21,0.04,,71.10,53.00,0.20,
,,490,9927泰銘,其他,0.00,0.01,0.00,0.00,0.02,0.01,,30,0.04,,58.94,69.70,0.30,
,,491,9924福興,居家,0.00,-0.05,-0.02,0.30,0.26,-0.45,,10,0.04,,61.91,39.80,0.30,
,,492,2032新鋼,鋼鐵,0.20,0.16,-0.24,0.27,-0.02,-0.34,,10,0.03,,58.64,16.05,-0.20,
,,493,1614三洋電,電器電纜,0.00,0.00,0.01,0.01,0.00,0.01,,31,0.03,,82.78,31.10,0.00,
,,494,4414如興,紡織,0.15,0.26,0.02,-0.42,-0.02,0.04,,50,0.03,,63.81,8.58,0.08,
,,495,7711永擎,電腦週邊,-0.05,0.11,-0.01,-0.02,0.01,-0.01,,30,0.03,,61.81,297.00,-8.50,
,,496,6754匯僑設計,居家,0.01,0.00,0.00,0.01,0.02,-0.01,,30,0.03,,83.12,42.55,0.50,
,,497,6589台康生技,生技醫療業,-0.12,0.21,-0.13,0.16,-0.21,0.12,,31,0.03,,57.35,45.60,0.00,
,,498,5538東明-KY,鋼鐵,0.01,0.01,0.00,0.00,0.01,0.00,,30,0.03,,94.11,34.00,-0.80,
,,499,3545敦泰,半導體,0.44,0.70,-0.14,0.41,-0.49,-0.89,,10,0.03,,23.83,49.15,-0.25,
,,500,6655科定,其他,0.00,0.01,0.01,0.00,0.00,0.01,,41,0.03,,86.19,117.50,1.00,
,,501,8481政伸,其他,0.01,0.00,0.00,0.00,0.01,0.00,,30,0.02,,66.46,40.25,0.05,
,,502,6955邦睿生技-創,生技醫療業,0.00,0.02,0.00,0.00,0.00,0.00,,32,0.02,,60.30,115.50,0.50,
,,503,3004豐達科,鋼鐵,2.03,-0.73,0.37,-0.66,-0.47,-0.52,,30,0.02,,58.76,135.50,-2.50,
,,504,6951青新-創,綠能,0.00,0.00,0.00,0.00,0.00,0.02,,41,0.02,,66.24,72.00,0.00,
,,505,1789神隆,生技醫療業,0.13,-0.05,-0.08,0.11,0.02,-0.11,,10,0.02,,76.88,19.65,-0.15,
,,506,1432大魯閣,運動,-0.03,-0.03,0.00,0.09,-0.01,0.00,,31,0.02,,54.86,15.00,-0.05,
,,507,2608嘉里大榮,航運,-0.10,0.01,0.02,0.15,-0.10,0.04,,31,0.02,,76.75,29.30,0.15,
,,508,2029盛餘,鋼鐵,0.14,0.16,-0.42,0.02,-0.03,0.15,,31,0.02,,71.34,20.75,0.10,
,,509,2453凌群,資訊服務,0.07,-0.04,0.07,-0.22,-0.04,0.18,,50,0.02,,46.03,51.70,-0.40,
,,510,2535達欣工,營建,-0.12,-0.01,0.36,-0.07,-0.03,-0.11,,30,0.02,,61.78,87.90,-0.60,
,,511,8488吉源-KY,其他,0.00,0.01,0.01,0.00,0.00,0.00,,32,0.02,,87.12,10.25,-0.05,
,,512,1220台榮,食品,0.00,0.00,0.02,0.00,0.00,0.00,,32,0.02,,67.59,11.40,0.00,
,,513,8201無敵,其他電子,-0.07,-0.01,0.03,0.00,0.07,-0.01,,30,0.01,,57.84,12.15,0.00,
,,514,5907大洋-KY,貿易百貨,-0.34,0.14,0.21,-0.15,-0.09,0.24,,50,0.01,,69.59,4.87,0.02,
,,515,2208台船,航運,0.07,-0.16,0.06,0.07,-0.03,0.00,,31,0.01,,55.57,19.85,0.10,
,,516,2702華園,觀光,0.00,0.00,0.00,0.00,0.01,0.00,,30,0.01,,73.71,13.00,0.00,
,,517,2417圓剛,電腦週邊,-0.14,0.07,0.48,-0.44,-0.17,0.21,,50,0.01,,42.51,41.00,0.15,
,,518,5525順天,營建,-0.03,-0.06,0.12,-0.11,0.03,0.06,,50,0.01,,88.41,23.10,0.10,
,,519,6558興能高,其他電子,0.01,0.50,-0.10,-0.43,-0.02,0.05,,50,0.01,,40.84,27.00,-0.40,
,,520,6183關貿,資訊服務,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,77.45,91.80,1.30,
,,521,8367建新國際,航運,0.01,0.00,-0.03,0.02,0.01,0.00,,10,0.01,,70.66,40.55,0.05,
,,522,2358廷鑫,其他,0.00,0.00,0.00,0.00,0.00,0.01,,41,0.01,,27.71,,,
,,523,2939永邑-KY,貿易百貨,0.00,-0.01,0.00,-0.01,0.02,0.01,,30,0.01,,75.99,18.40,-0.60,
,,524,2254巨鎧精密-創,汽車,-0.01,0.01,0.00,0.00,0.00,0.01,,41,0.01,,92.91,60.60,0.10,
,,525,6184大豐電,其他,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,72.42,42.60,-0.05,
,,526,1512瑞利,汽車,0.00,-0.02,0.03,-0.01,0.00,0.01,,50,0.01,,53.92,6.89,0.20,
,,527,7765中華資安,雲端,0.00,0.00,0.01,0.00,-0.01,0.01,,31,0.01,,60.77,227.00,1.00,
,,528,6230尼得科超眾,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,87.81,114.50,-1.50,
,,529,3432台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.51,17.50,-0.30,
,,530,6189豐藝,電子通路,-0.58,-0.92,1.08,0.44,-0.22,0.20,,31,0.00,,34.22,48.95,-0.10,
,,531,6924榮惠-KY創,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,80.25,103.00,-1.50,
,,532,1730花仙子,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,57.31,51.50,0.20,
,,533,6625必應,其他,0.00,0.00,0.00,0.00,0.71,-0.71,,30,0.00,,48.88,75.20,0.00,
,,534,2364倫飛,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.03,71.20,0.30,
,,535,2443昶虹,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.26,,,
,,536,6225天瀚,光電,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.10,24.00,-1.35,
,,537,1541錩泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.77,22.05,0.00,
,,538,2642宅配通,航運,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.38,20.55,0.05,
,,539,6201亞弘電,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,69.13,49.00,0.00,
,,540,3018隆銘綠能,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,64.29,13.00,1.15,
,,541,2546根基,營建,0.34,0.02,-0.01,0.00,-0.36,0.01,,31,0.00,,62.11,96.00,1.00,
,,542,2227裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,93.51,50.10,-0.30,
,,543,1725元禎,化學,0.00,0.00,0.00,-0.04,0.04,0.00,,30,0.00,,94.23,29.50,0.05,
,,544,3706神達,電腦週邊,-1.31,-0.78,1.49,-0.54,-0.05,1.19,,50,0.00,,54.10,91.30,-0.70,
,,545,6908宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.39,35.35,-0.40,
,,546,2945三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.49,41.20,-0.35,
,,547,3679新至陞,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.89,109.50,-0.50,
,,548,6916華凌,光電,-0.03,0.00,0.03,0.00,0.00,0.00,,32,0.00,,78.98,19.60,-0.25,
,,549,6914阜爾運通,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,71.77,145.00,0.00,
,,550,1441大東,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.03,9.08,0.01,
,,551,8467波力-KY,運動,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,82.03,103.00,1.00,
,,552,3308聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,61.63,20.40,0.30,
,,553,9928中視,其他,-0.03,0.00,0.00,0.00,0.00,0.03,,41,0.00,,74.51,18.15,-0.05,
,,554,1538正峰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.47,10.00,0.63,
,,555,6792詠業,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,53.91,53.20,-0.50,
,,556,4581光隆精密-KY,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,62.96,51.20,0.20,
,,557,6928攸泰科技,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,79.21,53.60,0.90,
,,558,1583程泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,91.26,50.00,1.20,
,,559,1475業旺,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,76.30,26.65,-0.15,
,,560,4133亞諾法,生技醫療業,-0.68,0.00,0.00,0.00,0.68,0.00,,30,0.00,,23.54,21.60,-1.10,
,,561,1732毛寶,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,46.40,28.00,0.40,
,,562,2496卓越,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,49.58,60.00,0.00,
,,563,5534長虹,營建,-0.09,-0.31,0.18,0.23,0.09,-0.11,,10,-0.01,,69.45,79.90,0.20,
,,564,1419新紡,紡織,0.00,0.04,-0.03,0.05,0.07,-0.14,,30,-0.01,,90.69,66.70,0.90,
,,565,6582申豐,橡膠,0.00,-0.01,0.00,0.00,0.00,0.00,,32,-0.01,,74.28,32.30,0.00,
,,566,1731美吾華,生技醫療業,0.00,-0.01,0.00,0.00,0.00,0.00,,32,-0.01,,56.01,20.55,0.00,
,,567,1717長興,化學,-0.08,0.58,-0.47,1.86,-0.90,-1.00,,10,-0.01,,64.65,60.20,-1.90,
,,568,6581鋼聯,綠能,0.00,0.01,0.00,-0.01,0.00,-0.01,,30,-0.01,,90.20,107.00,0.00,
,,569,2114鑫永銓,橡膠,0.09,0.18,0.08,0.11,0.01,-0.48,,10,-0.01,,65.29,87.80,0.80,
,,570,6112邁達特,資訊服務,-0.09,-0.04,-0.36,0.72,-0.26,0.02,,31,-0.01,,58.66,40.85,-0.60,
,,571,6533晶心科,半導體,0.00,0.02,0.00,0.00,0.82,-0.85,,30,-0.01,,21.93,217.00,3.00,
,,572,1616億泰,電器電纜,0.04,0.36,0.10,0.12,-0.54,-0.09,,31,-0.01,,59.91,19.20,-0.60,
,,573,1315達新,塑膠,0.00,0.00,-0.01,0.00,0.00,0.00,,32,-0.01,,80.71,63.50,-0.70,
,,574,6722輝創,其他電子,0.00,0.00,-0.02,0.00,0.00,0.01,,41,-0.01,,76.34,34.50,-0.20,
,,575,6531愛普*,半導體,-0.40,-0.73,-0.76,1.15,0.44,0.28,,10,-0.02,,65.45,858.00,-46.00,
,,576,8163達方,電腦週邊,0.18,-0.25,0.33,-0.25,0.01,-0.04,,30,-0.02,,46.50,31.90,-0.90,
,,577,5531鄉林,營建,-0.01,0.01,0.01,0.02,-0.12,0.07,,31,-0.02,,86.06,7.75,0.05,
,,578,1810和成,玻璃,-0.45,-0.60,0.95,0.35,-0.68,0.41,,31,-0.02,,67.06,28.60,-2.15,
,,579,1445大宇,紡織,0.00,0.04,0.07,-0.03,-0.09,-0.01,,31,-0.02,,68.75,10.80,-0.05,
,,580,1435中福,其他,0.00,0.00,-0.02,0.00,0.00,0.00,,32,-0.02,,94.88,23.20,2.10,
,,581,6838台新藥,生技醫療業,0.01,-0.03,-0.30,0.03,0.26,0.01,,30,-0.02,,61.73,23.80,0.15,
,,582,2748雲品,觀光,-0.05,0.02,0.00,0.00,0.00,0.01,,41,-0.02,,61.34,39.85,0.10,
,,583,1235興泰,食品,0.00,-0.02,0.01,0.07,-0.01,-0.07,,10,-0.02,,96.34,36.50,0.70,
,,584,6614資拓宏宇,雲端,-0.02,0.00,0.00,0.00,0.00,0.00,,32,-0.02,,74.44,38.55,0.05,
,,585,4572駐龍,電機,0.00,0.00,-0.03,0.00,0.00,0.01,,41,-0.02,,64.18,143.50,0.00,
,,586,2881富邦金,金融,-0.01,-0.01,-0.08,0.02,-0.01,0.07,,31,-0.02,,86.41,127.50,-1.00,
,,587,2849安泰銀,金融,0.00,-0.01,0.02,0.01,0.00,-0.05,,10,-0.03,,98.45,14.75,0.20,
,,588,2441超豐,半導體,-0.70,1.44,-0.39,0.36,0.27,-1.01,,10,-0.03,,68.87,118.00,-9.00,
,,589,2712遠雄來,觀光,0.00,-0.01,-0.01,0.00,-0.01,0.00,,31,-0.03,,90.81,15.00,0.00,
,,590,1805寶徠,營建,0.00,0.03,-0.05,-0.33,0.04,0.28,,50,-0.03,,77.75,10.05,-0.10,
