Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260605,0612,0618,0626,0703,0709,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,371,7780大研生醫*,食品,0.08,-0.06,0.10,0.02,0.18,-0.03,,30,0.29,,75.61,17.90,0.00,
,,372,8463潤泰材,其他,0.02,0.01,0.04,-0.07,0.29,0.00,,30,0.29,,81.82,21.20,-0.20,
,,373,6277宏正,電腦週邊,0.06,-0.13,-0.22,0.27,0.04,0.26,,31,0.28,,55.59,74.80,4.10,
,,374,5608四維航,航運,0.24,0.19,0.03,0.00,0.13,-0.31,,30,0.28,,28.62,14.45,-0.15,
,,375,2314台揚,通信網路,-0.02,0.41,-0.20,0.04,0.03,0.02,,10,0.28,,9.74,13.50,-0.35,
,,376,2007燁興,鋼鐵,0.20,-0.06,0.01,0.16,-0.11,0.07,,31,0.27,,76.68,7.20,-0.11,
,,377,2615萬海,航運,0.20,0.44,-0.10,-0.25,-0.10,0.08,,50,0.27,,85.12,79.20,-1.20,
,,378,2477美隆電,其他電子,0.53,0.04,-0.28,0.49,-0.23,-0.28,,10,0.27,,73.21,21.20,-0.10,
,,379,2908特力,貿易百貨,0.07,0.07,-0.11,-0.07,0.02,0.28,,50,0.26,,92.08,21.80,-0.05,
,,380,2881富邦金,金融,0.00,0.34,-0.01,-0.01,-0.08,0.02,,31,0.26,,86.35,127.00,2.50,
,,381,8429金麗-KY,貿易百貨,0.32,-0.05,-0.01,-0.47,0.21,0.26,,50,0.26,,41.87,6.22,-0.03,
,,382,2023燁輝,鋼鐵,0.24,0.04,-0.24,-0.09,0.15,0.16,,50,0.26,,78.91,14.20,0.30,
,,383,9924福興,居家,0.00,0.03,0.00,-0.05,-0.02,0.30,,50,0.26,,62.10,40.10,0.20,
,,384,9911櫻花,居家,-0.06,0.48,-0.12,-0.07,0.11,-0.09,,30,0.25,,68.40,84.50,1.00,
,,385,3716中化控股,生技醫療業,-0.06,0.08,-0.36,0.61,-0.25,0.23,,31,0.25,,53.99,34.95,-0.25,
,,386,2540愛山林,營建,0.10,0.04,0.00,0.01,0.04,0.06,,50,0.25,,91.13,53.40,0.60,
,,387,1517利奇,電機,-0.08,0.00,-0.01,0.19,0.03,0.12,,31,0.25,,48.84,10.45,-0.25,
,,388,6743安普新,其他電子,0.27,0.10,-0.14,0.01,0.00,0.01,,31,0.25,,63.15,30.35,-0.55,
,,389,9937全國,油電燃氣,0.01,0.01,-0.01,0.00,0.11,0.13,,50,0.25,,89.29,55.50,0.10,
,,390,6605帝寶,汽車,-0.05,1.19,-0.25,-0.42,-0.30,0.07,,50,0.24,,66.30,127.50,1.50,
,,391,6579研揚,電腦週邊,-0.13,-0.08,-0.34,-0.07,-0.08,0.94,,31,0.24,,85.97,161.00,-7.00,
,,392,2646星宇航空,航運,0.12,-0.09,0.06,0.16,-0.02,0.01,,31,0.24,,65.10,21.20,0.05,
,,393,2891中信金,金融,0.12,0.00,0.01,-0.02,0.09,0.04,,30,0.24,,82.25,66.50,-0.90,
,,394,6112邁達特,資訊服務,0.43,-0.42,-0.09,-0.04,-0.36,0.72,,31,0.24,,58.90,44.60,0.25,
,,395,1558伸興,電機,0.00,-0.04,0.03,0.01,0.01,0.22,,41,0.23,,34.72,92.60,0.20,
,,396,6771平和環保-創,綠能,0.00,0.00,0.00,0.23,0.00,0.00,,21,0.23,,40.88,39.10,-0.70,
,,397,1201味全,食品,-0.09,-0.04,-0.16,0.39,-0.06,0.19,,31,0.23,,63.51,12.55,0.10,
,,398,8072陞泰,電子通路,-0.30,0.52,0.10,-0.11,0.09,-0.07,,30,0.23,,60.53,28.35,-0.75,
,,399,8473山林水,綠能,-0.95,1.82,-0.25,-0.18,-0.12,-0.09,,50,0.23,,69.15,45.10,-0.50,
,,400,6873泓德能源,綠能,0.76,-0.43,-0.25,0.02,-0.01,0.14,,31,0.23,,61.87,90.00,3.40,
,,401,2321東訊,通信網路,0.00,0.03,0.04,0.07,0.03,0.05,,31,0.22,,71.03,15.20,1.35,
,,402,9925新保,其他,-0.03,0.07,0.10,0.05,-0.13,0.16,,31,0.22,,68.73,41.30,0.00,
,,403,1101台泥,水泥,0.47,0.05,0.13,0.11,-0.73,0.19,,31,0.22,,55.00,22.85,0.15,
,,404,1806冠軍,玻璃,0.11,0.16,0.02,-0.10,0.04,-0.02,,30,0.21,,74.52,8.26,-0.15,
,,405,2069運錩,鋼鐵,0.15,-0.19,0.20,0.07,-0.28,0.26,,31,0.21,,61.97,18.00,-0.20,
,,406,1337再生-KY,塑膠,0.27,0.02,0.12,-0.13,0.00,-0.07,,30,0.21,,48.08,5.00,-0.13,
,,407,6115鎰勝,電子零組件,0.31,0.24,-0.23,-0.13,0.04,-0.03,,30,0.20,,61.41,45.75,-0.25,
,,408,2480敦陽科,資訊服務,0.10,0.15,-1.02,-0.04,0.70,0.31,,30,0.20,,30.74,163.50,3.00,
,,409,2431聯昌,電子零組件,-0.01,0.05,0.37,-0.80,0.57,0.02,,30,0.20,,42.27,10.95,-0.50,
,,410,4949有成精密,光電,0.76,-0.07,-1.38,0.00,0.74,0.15,,30,0.20,,52.18,80.70,1.70,
,,411,3266昇陽,營建,0.00,0.02,0.01,0.15,0.00,0.01,,31,0.19,,90.35,13.60,0.15,
,,412,6120達運,光電,0.65,-0.73,0.65,0.04,-0.38,-0.04,,31,0.19,,60.85,13.90,-0.50,
,,413,6592和潤企業,其他,0.15,0.20,0.14,0.06,-0.49,0.13,,31,0.19,,79.57,59.70,0.30,
,,414,6952大武山,其他,0.01,0.04,0.01,0.06,0.03,0.03,,21,0.18,,86.69,34.90,-0.30,
,,415,2062橋椿,居家,0.38,-0.20,0.07,0.33,-0.16,-0.24,,10,0.18,,62.00,19.10,-0.20,
,,416,6918愛派司,生技醫療業,0.02,0.01,0.00,0.06,0.07,0.02,,30,0.18,,50.00,74.00,-0.10,
,,417,1443立益物流,其他,0.06,0.06,0.02,0.02,0.02,0.00,,20,0.18,,89.92,26.30,0.20,
,,418,2412中華電,通信網路,0.25,0.18,0.05,-0.01,-0.11,-0.18,,10,0.18,,79.68,133.50,0.00,
,,419,2427三商電,資訊服務,-0.92,-0.45,0.00,0.21,1.01,0.32,,30,0.17,,53.83,25.40,0.15,
,,420,9906欣巴巴,營建,0.36,-0.01,0.08,-0.38,0.01,0.11,,50,0.17,,78.69,40.10,-0.40,
,,421,2506太設,營建,0.06,-0.16,0.00,0.07,0.19,0.01,,30,0.17,,76.91,8.89,-0.01,
,,422,3189景碩,半導體,0.65,-1.11,0.75,0.65,-0.88,0.11,,31,0.17,,72.98,819.00,24.00,
,,423,1906寶隆,造紙,-0.01,0.10,-0.01,0.01,0.04,0.03,,30,0.16,,74.51,11.05,-0.25,
,,424,2838聯邦銀,金融,0.09,0.03,0.06,-0.02,-0.05,0.05,,31,0.16,,90.79,23.45,-0.35,
,,425,2852第一保,金融,0.20,-0.03,-0.40,0.14,0.15,0.10,,30,0.16,,65.50,27.00,0.20,
,,426,2527宏璟,營建,-0.03,-0.23,-0.40,0.40,0.36,0.06,,10,0.16,,80.26,45.65,3.05,
,,427,2006東和鋼鐵,鋼鐵,-0.17,0.07,0.24,0.28,-0.10,-0.17,,10,0.15,,79.36,70.20,0.00,
,,428,2905三商,貿易百貨,0.00,0.08,-0.03,0.05,0.00,0.05,,31,0.15,,84.04,15.35,-0.05,
,,429,4108懷特,生技醫療業,0.07,0.08,0.05,0.03,0.00,-0.08,,10,0.15,,30.14,11.90,-0.10,
,,430,1789神隆,生技醫療業,0.13,-0.10,0.13,-0.05,-0.08,0.11,,31,0.14,,76.97,20.00,-0.55,
,,431,2354鴻準,其他電子,0.91,-0.61,0.13,0.20,-0.68,0.19,,31,0.14,,44.94,56.60,-0.40,
,,432,2460建通,電子零組件,-0.35,-0.03,-0.39,-0.17,0.51,0.57,,50,0.14,,59.64,33.45,-0.85,
,,433,1339昭輝,汽車,0.03,0.00,-0.01,0.09,0.01,0.02,,31,0.14,,74.55,44.50,-0.30,
,,434,2034允強,鋼鐵,0.16,0.17,0.61,-0.10,-0.78,0.08,,31,0.14,,48.94,20.35,-0.20,
,,435,1531高林股,電機,-0.26,-0.24,0.05,0.26,-0.03,0.35,,31,0.13,,64.10,13.05,0.05,
,,436,9908大台北,油電燃氣,0.06,0.11,-0.08,0.10,0.00,-0.06,,10,0.13,,80.61,29.85,0.10,
,,437,1735日勝化,化學,0.51,0.03,-0.09,-0.42,0.05,0.05,,40,0.13,,78.39,21.30,-0.70,
,,438,3257虹冠電,半導體,-0.70,0.35,-0.01,1.67,-0.35,-0.83,,10,0.13,,44.18,61.30,-2.90,
,,439,1604聲寶,電器電纜,0.25,-0.15,-0.07,-0.17,0.08,0.19,,50,0.13,,58.29,23.45,0.05,
,,440,6936永鴻生技,生技醫療業,0.01,0.01,0.00,0.02,0.04,0.04,,40,0.12,,76.01,32.30,-0.35,
,,441,3494誠研,電腦週邊,0.00,-0.04,0.03,0.07,0.03,0.03,,21,0.12,,61.35,7.84,0.06,
,,442,1413宏洲,紡織,0.03,0.00,0.03,0.01,0.03,0.02,,30,0.12,,75.85,9.43,0.04,
,,443,1626艾美特-KY,電器電纜,0.06,0.60,-0.04,-0.51,-0.02,0.02,,50,0.11,,69.75,10.25,-0.65,
,,444,9929秋雨,其他,-0.01,0.10,0.00,0.00,0.02,0.00,,30,0.11,,88.10,11.20,0.25,
,,445,6923中台,綠能,0.08,0.10,-0.29,0.15,0.17,-0.10,,30,0.11,,69.70,78.70,3.30,
,,446,2258鴻華先進-創,汽車,0.04,0.02,-0.02,0.03,0.00,0.04,,31,0.11,,93.83,31.50,-0.30,
,,447,2613中櫃,航運,-0.02,0.06,-0.33,0.03,0.03,0.34,,41,0.11,,56.30,21.50,-0.25,
,,448,2923鼎固-KY,營建,0.03,0.03,0.01,0.00,0.03,0.01,,30,0.11,,99.52,28.75,1.60,
,,449,3015全漢,電子零組件,-0.65,-1.12,0.26,0.42,0.66,0.54,,30,0.11,,64.14,63.20,-1.00,
,,450,1525江申,汽車,0.00,0.00,0.00,0.00,0.10,0.00,,30,0.10,,88.20,66.30,-0.60,
,,451,8464億豐,居家,-0.25,-0.04,-0.09,0.25,0.45,-0.22,,30,0.10,,87.10,368.00,8.00,
,,452,2239英利-KY,汽車,0.03,0.03,0.18,-0.13,0.01,-0.02,,30,0.10,,80.08,21.05,-0.50,
,,453,6689伊雲谷,雲端,-0.01,0.03,0.00,0.05,0.03,0.00,,10,0.10,,48.13,64.70,0.90,
,,454,1474弘裕,紡織,0.06,-0.07,0.02,0.09,0.01,-0.01,,10,0.10,,59.40,10.40,-0.10,
,,455,6916華凌,光電,-0.01,0.10,-0.03,0.00,0.03,0.00,,30,0.09,,78.98,19.80,-0.35,
,,456,1455集盛,紡織,0.38,0.29,-0.01,0.14,0.11,-0.82,,10,0.09,,66.47,9.12,-0.18,
,,457,1905華紙,造紙,0.13,-0.34,0.62,-0.72,0.24,0.16,,30,0.09,,71.49,15.10,-0.65,
,,458,6655科定,其他,0.02,0.05,0.00,0.01,0.01,0.00,,20,0.09,,86.18,118.00,0.00,
,,459,1452宏益,紡織,0.11,-0.18,0.12,0.16,-0.27,0.15,,31,0.09,,48.56,11.60,-0.05,
,,460,2392正崴,電子零組件,0.40,-0.12,0.11,0.21,-0.19,-0.32,,10,0.09,,48.19,37.25,0.20,
,,461,2438翔耀,光電,0.02,-0.01,0.00,0.01,0.06,0.01,,30,0.09,,58.42,19.90,-0.35,
,,462,3054立萬利,食品,-0.56,0.52,0.02,0.03,0.01,0.06,,31,0.08,,87.87,60.30,-3.10,
,,463,6698旭暉應材,其他電子,-0.76,-0.01,0.00,0.23,-0.05,0.67,,31,0.08,,39.26,39.90,-0.15,
,,464,1445大宇,紡織,0.01,-0.01,0.00,0.04,0.07,-0.03,,30,0.08,,68.85,11.50,0.25,
,,465,2024志聯,鋼鐵,0.04,0.01,0.02,0.00,0.00,0.01,,41,0.08,,83.01,13.75,0.15,
,,466,6196帆宣,其他電子,0.38,-0.09,-0.14,0.38,-0.38,-0.07,,31,0.08,,71.97,551.00,2.00,
,,467,1515力山,電機,-0.90,-0.78,0.22,0.84,1.36,-0.66,,30,0.08,,52.09,41.15,1.00,
,,468,6887寶綠特-KY,綠能,-0.17,0.53,-0.02,-0.03,-0.07,-0.16,,10,0.08,,91.90,37.15,3.35,
,,469,2528皇普,營建,-0.03,-0.10,0.02,-0.12,0.25,0.06,,30,0.08,,84.04,21.40,-1.05,
,,470,9945潤泰新,其他,0.25,0.10,-0.01,0.12,0.03,-0.41,,10,0.08,,64.56,25.40,-0.45,
,,471,1752南光,生技醫療業,0.01,0.00,0.00,0.02,0.03,0.02,,30,0.08,,64.06,31.70,-0.10,
,,472,2882國泰金,金融,0.11,0.19,0.08,0.02,-0.30,-0.02,,31,0.08,,85.57,96.70,0.40,
,,473,1560中砂,電機,-0.28,-0.92,-0.09,1.26,0.39,-0.28,,10,0.08,,66.21,700.00,-9.00,
,,474,9110越南控-DR,存託憑證,-0.10,-0.10,0.07,0.06,0.04,0.10,,31,0.07,,43.97,3.13,0.13,
,,475,2849安泰銀,金融,0.05,0.00,0.00,-0.01,0.02,0.01,,30,0.07,,98.50,14.65,0.05,
,,476,8411福貞-KY,其他,0.00,-0.03,-0.24,-0.01,0.29,0.06,,30,0.07,,81.71,12.45,0.05,
,,477,3050鈺德,光電,0.61,-0.27,0.41,-1.04,0.18,0.18,,40,0.07,,52.55,12.10,-0.35,
,,478,2207和泰車,汽車,0.20,0.31,-0.46,0.04,0.01,-0.03,,10,0.07,,89.25,475.00,-1.50,
,,479,2538基泰,營建,0.16,-0.02,0.03,0.15,-0.09,-0.16,,10,0.07,,75.21,9.81,-0.10,
,,480,6431光麗-KY,生技醫療業,0.05,0.13,-0.04,-0.05,0.03,-0.05,,30,0.07,,70.10,18.30,0.05,
,,481,4438廣越,紡織,-0.03,0.00,0.00,0.08,0.01,0.00,,10,0.06,,66.39,61.00,-0.50,
,,482,1220台榮,食品,0.02,0.02,0.00,0.00,0.02,0.00,,30,0.06,,67.59,11.45,-0.10,
,,483,1526日馳,電機,0.00,0.00,0.00,0.02,0.00,0.04,,31,0.06,,37.04,14.20,-0.20,
,,484,1418東華,紡織,0.00,0.02,0.01,0.01,0.01,0.01,,32,0.06,,71.47,18.50,-0.70,
,,485,6558興能高,其他電子,-0.52,0.60,0.01,0.50,-0.10,-0.43,,10,0.06,,40.81,29.60,-0.20,
,,486,8481政伸,其他,0.04,0.01,0.01,0.00,0.00,0.00,,32,0.06,,66.45,42.25,0.05,
,,487,2106建大,橡膠,0.20,-0.06,0.03,-0.12,-0.21,0.22,,31,0.06,,79.81,17.50,0.10,
,,488,1614三洋電,電器電纜,0.03,0.00,0.00,0.00,0.01,0.01,,40,0.05,,82.77,32.00,-0.10,
,,489,2008高興昌,鋼鐵,-0.22,0.11,0.02,0.01,0.07,0.06,,30,0.05,,92.41,29.30,0.45,
,,490,1419新紡,紡織,-0.01,0.00,0.00,0.04,-0.03,0.05,,31,0.05,,90.76,66.20,-0.50,
,,491,6756威鋒電子,半導體,-0.04,-0.11,0.06,0.10,-0.10,0.14,,31,0.05,,61.64,100.50,0.80,
,,492,6257矽格,半導體,-1.55,-1.98,-0.25,3.05,0.93,-0.15,,10,0.05,,52.40,234.50,-10.00,
,,493,2013中鋼構,鋼鐵,0.17,-0.35,0.01,0.23,0.05,-0.06,,10,0.05,,79.50,40.95,-0.45,
,,494,2028威致,鋼鐵,0.32,-0.11,0.00,-0.02,0.01,-0.15,,30,0.05,,83.51,15.65,-0.25,
,,495,2359所羅門,其他電子,-0.37,0.08,-0.75,0.28,2.29,-1.49,,30,0.04,,45.94,148.00,0.00,
,,496,1203味王,食品,0.00,0.01,0.00,0.00,0.01,0.02,,50,0.04,,91.10,42.85,-0.30,
,,497,6754匯僑設計,居家,0.00,0.02,0.01,0.00,0.00,0.01,,41,0.04,,83.11,41.50,0.00,
,,498,6958日盛台駿,其他,-0.01,0.00,-0.02,0.07,0.00,0.00,,21,0.04,,94.15,17.10,0.25,
,,499,2373震旦行,其他電子,0.02,0.01,0.01,-0.02,0.02,0.00,,30,0.04,,87.26,53.80,-0.10,
,,500,6533晶心科,半導體,0.01,0.00,0.00,0.02,0.00,0.00,,21,0.03,,21.96,210.50,19.00,
,,501,5007三星,鋼鐵,0.05,0.00,-0.05,-0.01,-0.01,0.05,,41,0.03,,87.82,55.80,0.00,
,,502,6955邦睿生技-創,生技醫療業,0.00,0.01,0.00,0.02,0.00,0.00,,21,0.03,,60.30,114.00,-3.00,
,,503,8021尖點,其他電子,0.31,4.00,-5.73,1.25,0.09,0.11,,31,0.03,,48.04,508.00,-13.00,
,,504,1432大魯閣,運動,0.01,-0.01,-0.03,-0.03,0.00,0.09,,50,0.03,,54.87,15.20,0.00,
,,505,9927泰銘,其他,0.02,0.00,0.00,0.01,0.00,0.00,,21,0.03,,58.91,69.40,1.10,
,,506,8488吉源-KY,其他,0.00,0.01,0.00,0.01,0.01,0.00,,20,0.03,,87.12,9.97,-0.08,
,,507,1583程泰,電機,0.03,0.00,0.00,0.00,0.00,0.00,,32,0.03,,91.26,49.05,0.50,
,,508,7711永擎,電腦週邊,0.11,-0.11,-0.05,0.11,-0.01,-0.02,,10,0.03,,61.81,317.00,9.50,
,,509,6863永道-KY,通信網路,-0.02,0.00,0.04,-0.01,-0.04,0.05,,31,0.02,,75.50,102.00,9.20,
,,510,6216居易,通信網路,0.44,0.19,-0.64,0.01,-0.02,0.04,,31,0.02,,39.69,22.55,-0.60,
,,511,6581鋼聯,綠能,-0.06,0.08,0.00,0.01,0.00,-0.01,,10,0.02,,90.21,108.00,1.50,
,,512,1451年興,紡織,-0.17,-0.05,-0.01,-0.03,0.24,0.04,,30,0.02,,63.22,17.20,-0.10,
,,513,1512瑞利,汽車,0.01,0.01,0.00,-0.02,0.03,-0.01,,30,0.02,,53.91,6.88,-0.20,
,,514,2633台灣高鐵,航運,-0.13,0.01,0.10,-0.05,0.01,0.08,,50,0.02,,86.36,26.45,-0.25,
,,515,1438三地開發,營建,0.09,-0.12,0.04,-0.03,0.02,0.02,,40,0.02,,83.12,21.85,-0.10,
,,516,6183關貿,資訊服務,0.00,0.01,0.00,0.00,0.00,0.01,,41,0.02,,77.45,90.20,0.00,
,,517,6589台康生技,生技醫療業,-0.08,-0.02,-0.12,0.21,-0.13,0.16,,31,0.02,,57.44,50.60,2.35,
,,518,6504南六,其他,0.02,-0.01,-0.02,0.02,0.01,-0.01,,10,0.01,,69.85,35.60,-0.40,
,,519,6928攸泰科技,電腦週邊,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,79.21,53.80,0.50,
,,520,6201亞弘電,其他電子,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,69.13,48.80,0.60,
,,521,8404百和興業-KY,其他,0.21,-0.06,-0.13,0.01,-0.01,-0.01,,21,0.01,,78.69,16.90,0.10,
,,522,6184大豐電,其他,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,72.42,42.80,-0.15,
,,523,2722夏都,觀光,0.00,0.00,0.01,0.00,0.00,0.00,,32,0.01,,87.45,22.70,0.00,
,,524,6177達麗,營建,0.01,0.16,0.05,-0.09,-0.21,0.09,,31,0.01,,75.11,46.10,0.80,
,,525,2748雲品,觀光,0.02,0.02,-0.05,0.02,0.00,0.00,,21,0.01,,61.33,39.75,0.20,
,,526,5546永固-KY,營建,0.50,-0.04,0.00,-0.47,0.01,0.01,,40,0.01,,84.74,16.55,0.60,
,,527,2616山隆,油電燃氣,-0.01,0.05,0.02,-0.06,0.34,-0.33,,30,0.01,,44.84,13.55,-0.10,
,,528,7765中華資安,雲端,0.00,0.00,0.00,0.00,0.01,0.00,,30,0.01,,60.77,222.50,1.00,
,,529,3557嘉威,居家,-0.45,0.20,0.22,0.00,0.04,0.00,,30,0.01,,60.57,26.20,0.60,
,,530,9931欣高,油電燃氣,0.00,0.00,0.00,0.00,0.03,-0.02,,30,0.01,,78.00,33.00,-0.30,
,,531,4581光隆精密-KY,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,62.96,51.00,0.50,
,,532,3447展達,通信網路,1.15,-0.51,-0.01,-0.63,0.00,0.00,,40,0.00,,58.94,35.75,-1.30,
,,533,2642宅配通,航運,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.38,20.95,0.10,
,,534,6951青新-創,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.22,72.10,0.00,
,,535,6914阜爾運通,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,71.77,144.00,1.50,
,,536,3229晟鈦,電子零組件,0.00,0.01,0.00,-0.01,-0.02,0.02,,31,0.00,,70.04,38.30,-0.45,
,,537,2364倫飛,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.03,69.30,1.30,
,,538,3432台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.51,18.20,0.10,
,,539,1541錩泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.77,21.65,0.25,
,,540,6831邁科,電腦週邊,-2.68,0.34,-0.01,1.52,2.06,-1.23,,30,0.00,,62.58,724.00,-58.00,
,,541,3018隆銘綠能,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,64.29,12.00,-0.05,
,,542,6230尼得科超眾,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,87.81,120.00,-4.00,
,,543,2227裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,93.51,49.90,-0.05,
,,544,1711永光,化學,0.19,0.04,0.19,-0.09,0.22,-0.55,,30,0.00,,43.47,41.90,-0.90,
,,545,8487愛爾達-創,雲端,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.77,77.00,-1.60,
,,546,2496卓越,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,49.58,61.20,-0.40,
,,547,1441大東,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.03,9.27,-0.09,
,,548,1732毛寶,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,46.40,25.95,-1.05,
,,549,6792詠業,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,53.91,59.60,-2.10,
,,550,6625必應,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,48.88,80.10,1.20,
,,551,8467波力-KY,運動,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,82.03,110.00,-4.50,
,,552,4133亞諾法,生技醫療業,0.73,-0.05,-0.68,0.00,0.00,0.00,,32,0.00,,22.86,20.50,-0.30,
,,553,2443昶虹,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.26,,,
,,554,2358廷鑫,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,27.70,,,
,,555,1538正峰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.47,10.00,0.00,
,,556,1730花仙子,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,57.31,51.50,0.20,
,,557,6908宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.39,36.80,0.20,
,,558,2945三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.49,40.90,-0.40,
,,559,3679新至陞,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.89,110.00,0.00,
,,560,9943好樂迪,觀光,-0.04,0.00,0.00,0.00,0.00,0.04,,41,0.00,,71.10,53.00,-0.30,
,,561,6722輝創,其他電子,0.02,0.00,0.00,0.00,-0.02,0.00,,31,0.00,,76.33,34.35,-1.10,
,,562,3308聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,61.63,21.10,-0.50,
,,563,1535中宇,電機,0.01,-0.02,-0.03,0.03,-0.01,0.01,,31,-0.01,,75.49,50.30,0.40,
,,564,2904匯僑,其他,0.00,0.02,0.01,0.00,-0.04,0.00,,31,-0.01,,54.27,13.95,-0.05,
,,565,9926新海,油電燃氣,0.00,0.00,0.00,-0.01,0.00,0.00,,40,-0.01,,83.88,49.70,0.05,
,,566,2440太空梭,電子零組件,2.06,-2.35,-0.14,0.15,0.27,0.00,,30,-0.01,,70.37,16.75,0.10,
,,567,4585達明,其他電子,-0.01,0.00,0.00,0.00,0.00,0.00,,32,-0.01,,76.71,305.00,-13.00,
,,568,3652精聯,電腦週邊,0.00,0.00,-0.01,0.97,-0.97,0.00,,31,-0.01,,71.58,32.40,-1.50,
,,569,6582申豐,橡膠,0.00,0.00,0.00,-0.01,0.00,0.00,,40,-0.01,,74.28,32.60,-0.20,
,,570,1454台富,紡織,0.04,0.01,-0.03,0.00,-0.02,-0.01,,31,-0.01,,81.74,12.65,-0.15,
,,571,2702華園,觀光,0.00,-0.01,0.00,0.00,0.00,0.00,,32,-0.01,,73.70,13.00,-0.25,
,,572,1475業旺,紡織,-0.01,0.00,0.00,0.00,0.00,0.00,,32,-0.01,,76.30,27.15,-0.15,
,,573,2885元大金,金融,0.00,-0.05,0.05,-0.11,-0.05,0.15,,50,-0.01,,83.15,68.30,0.00,
,,574,2033佳大,鋼鐵,-0.06,0.01,0.05,0.04,0.01,-0.07,,10,-0.02,,74.15,15.30,-0.50,
,,575,5531鄉林,營建,0.11,-0.16,-0.01,0.01,0.01,0.02,,41,-0.02,,86.11,7.95,0.00,
,,576,1435中福,其他,0.00,0.00,0.00,0.00,-0.02,0.00,,31,-0.02,,94.88,26.95,-2.25,
,,577,6166凌華,電腦週邊,0.09,0.58,-0.31,-0.16,-0.04,-0.18,,30,-0.02,,77.56,134.50,0.00,
,,578,3321同泰,電子零組件,-0.06,-0.23,1.20,-0.07,0.02,-0.88,,30,-0.02,,47.41,20.40,-1.40,
,,579,2939永邑-KY,貿易百貨,0.00,-0.01,0.00,-0.01,0.00,-0.01,,30,-0.03,,75.96,18.90,-0.55,
,,580,8201無敵,其他電子,0.02,0.00,-0.07,-0.01,0.03,0.00,,30,-0.03,,57.78,12.85,0.20,
,,581,2247汎德永業,汽車,0.00,0.50,-0.50,0.00,-0.03,0.00,,31,-0.03,,76.70,232.50,-0.50,
,,582,2395研華,電腦週邊,-0.29,-0.19,-0.08,0.14,0.29,0.10,,30,-0.03,,85.51,536.00,-4.00,
,,583,9928中視,其他,0.00,0.00,-0.03,0.00,0.00,0.00,,32,-0.03,,74.48,18.60,-0.05,
,,584,2608嘉里大榮,航運,0.01,-0.12,-0.10,0.01,0.02,0.15,,50,-0.03,,76.81,29.35,-0.10,
,,585,1231聯華食,食品,0.00,0.05,0.08,-0.10,0.02,-0.08,,30,-0.03,,64.62,86.50,0.10,
,,586,1324地球,塑膠,-0.05,0.00,0.00,0.01,0.00,0.01,,31,-0.03,,66.69,10.35,-0.10,
,,587,2712遠雄來,觀光,-0.01,0.00,0.00,-0.01,-0.01,0.00,,41,-0.03,,90.82,14.95,0.20,
,,588,4572駐龍,電機,0.00,0.00,0.00,0.00,-0.03,0.00,,31,-0.03,,64.17,150.50,3.00,
,,589,2408南亞科,半導體,0.51,-1.05,2.30,-0.46,-0.82,-0.51,,31,-0.03,,82.34,423.00,-12.50,
,,590,1468昶和,紡織,-0.01,0.01,-0.02,0.00,-0.01,0.00,,31,-0.03,,97.57,12.15,-0.05,
,,591,1315達新,塑膠,-0.03,0.01,0.00,0.00,-0.01,0.00,,31,-0.03,,80.71,63.70,0.10,
